label,Lx0,Ly0,Lx1,Ly1,Lx2,Ly2,Lx3,Ly3,Lx4,Ly4,Lx5,Ly5,Lx6,Ly6,Lx7,Ly7,Lx8,Ly8,Lx9,Ly9,Lx10,Ly10,Lx11,Ly11,Lx12,Ly12,Lx13,Ly13,Lx14,Ly14,Lx15,Ly15,Lx16,Ly16,Lx17,Ly17,Lx18,Ly18,Lx19,Ly19,Lx20,Ly20,Rx0,Ry0,Rx1,Ry1,Rx2,Ry2,Rx3,Ry3,Rx4,Ry4,Rx5,Ry5,Rx6,Ry6,Rx7,Ry7,Rx8,Ry8,Rx9,Ry9,Rx10,Ry10,Rx11,Ry11,Rx12,Ry12,Rx13,Ry13,Rx14,Ry14,Rx15,Ry15,Rx16,Ry16,Rx17,Ry17,Rx18,Ry18,Rx19,Ry19,Rx20,Ry20
HELLO,0.0,0.0,0.178172,-0.025599,0.315477,-0.184802,0.387203,-0.334843,0.446376,-0.464321,0.36763,-0.464595,0.480871,-0.633058,0.558219,-0.748503,0.617978,-0.855055,0.320322,-0.534561,0.450926,-0.720863,0.537479,-0.839386,0.61349,-0.953595,0.253915,-0.580399,0.376777,-0.779655,0.465834,-0.895692,0.545077,-1.0,0.163765,-0.602615,0.264826,-0.766855,0.339863,-0.856357,0.410834,-0.93311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.177489,-0.028806,0.312026,-0.189384,0.382643,-0.338404,0.440749,-0.467508,0.364238,-0.463563,0.476633,-0.632791,0.553963,-0.747827,0.613765,-0.854518,0.316935,-0.532658,0.445822,-0.71847,0.531552,-0.836615,0.606866,-0.95101,0.250594,-0.579138,0.372553,-0.776768,0.461121,-0.893972,0.539897,-1.0,0.16044,-0.603197,0.260877,-0.768891,0.335908,-0.861501,0.407315,-0.941182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.025262,-0.287353,0.074467,-0.54734,0.194942,-0.669258,0.276461,-0.743721,0.239753,-0.631994,0.347425,-0.79837,0.405508,-0.909139,0.447455,-1.0,0.303065,-0.540953,0.420799,-0.698286,0.46462,-0.803265,0.479029,-0.885253,0.340153,-0.429742,0.461305,-0.553116,0.494587,-0.643402,0.491923,-0.707352,0.356538,-0.294693,0.458262,-0.392705,0.483784,-0.460027,0.482393,-0.510781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.049286,-0.213965,-0.017477,-0.416602,0.052318,-0.549124,0.105301,-0.651883,0.070425,-0.554701,0.13863,-0.72607,0.172665,-0.853694,0.192224,-0.965116,0.126075,-0.529837,0.182461,-0.715319,0.20814,-0.865925,0.220036,-1.0,0.174091,-0.468861,0.2217,-0.655807,0.243745,-0.792632,0.250713,-0.915189,0.214023,-0.368853,0.2597,-0.50466,0.267003,-0.607036,0.261887,-0.698372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.078119,-0.229984,-0.066737,-0.468025,-0.013093,-0.629819,0.034918,-0.745156,0.063528,-0.588251,0.13844,-0.760604,0.178704,-0.884506,0.205497,-0.992132,0.137444,-0.551499,0.205438,-0.732414,0.236536,-0.871301,0.254147,-1.0,0.19647,-0.485032,0.254702,-0.659702,0.282703,-0.783582,0.293848,-0.899249,0.2428,-0.38504,0.294872,-0.513853,0.305108,-0.607072,0.301006,-0.691452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.116333,-0.129986,0.180736,-0.314291,0.199121,-0.462664,0.208646,-0.575894,0.146172,-0.502756,0.189408,-0.687109,0.208886,-0.80839,0.218412,-0.916309,0.08401,-0.537863,0.126784,-0.736241,0.147344,-0.87592,0.163253,-1.0,0.019073,-0.53906,0.052322,-0.729629,0.075793,-0.855901,0.093808,-0.964375,-0.054646,-0.500548,-0.034269,-0.632966,-0.02243,-0.724511,-0.012075,-0.805215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.12463,-0.121285,0.197319,-0.31544,0.225002,-0.469137,0.22825,-0.594118,0.138632,-0.512364,0.180136,-0.696236,0.201284,-0.816054,0.212988,-0.920816,0.072502,-0.541112,0.109967,-0.739773,0.129569,-0.876749,0.143307,-1.0,0.006015,-0.536724,0.036628,-0.72714,0.059379,-0.85261,0.075723,-0.962412,-0.065114,-0.494,-0.051333,-0.63772,-0.042649,-0.736554,-0.03613,-0.822519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.124833,-0.123123,0.191085,-0.309791,0.221977,-0.466218,0.2152,-0.59499,0.127952,-0.506266,0.167791,-0.6999,0.185245,-0.820925,0.19438,-0.929865,0.056555,-0.522953,0.092604,-0.738184,0.114095,-0.878842,0.13014,-1.0,-0.016551,-0.501934,0.007777,-0.718649,0.027661,-0.857791,0.046777,-0.977522,-0.094938,-0.446905,-0.088272,-0.607489,-0.071868,-0.715863,-0.053058,-0.812608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.129151,-0.130782,0.19348,-0.317607,0.223695,-0.475634,0.221919,-0.605289,0.130463,-0.511476,0.17198,-0.700855,0.191607,-0.819773,0.202903,-0.926297,0.061665,-0.532795,0.099119,-0.74625,0.12171,-0.882158,0.138063,-1.0,-0.00894,-0.516261,0.016857,-0.725268,0.037608,-0.858609,0.055313,-0.974565,-0.082763,-0.462633,-0.078111,-0.61915,-0.063829,-0.724775,-0.04784,-0.819391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.123537,-0.13193,0.184031,-0.328517,0.206048,-0.481431,0.215572,-0.610324,0.119515,-0.525449,0.153006,-0.711076,0.173853,-0.821952,0.188304,-0.926561,0.04816,-0.544481,0.078197,-0.746138,0.101093,-0.878957,0.120037,-1.0,-0.022762,-0.529258,-0.003418,-0.728754,0.015965,-0.855851,0.034911,-0.968389,-0.097896,-0.478209,-0.091259,-0.641076,-0.075402,-0.748335,-0.055765,-0.843725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.090922,-0.164977,-0.111289,-0.388929,-0.088708,-0.555937,-0.059989,-0.682052,-0.04003,-0.535592,-0.014455,-0.745266,0.008781,-0.870537,0.029838,-0.970364,0.053746,-0.520074,0.097997,-0.745486,0.130635,-0.886734,0.158201,-1.0,0.136217,-0.465994,0.184705,-0.679761,0.212879,-0.814378,0.23347,-0.928773,0.208562,-0.376102,0.249954,-0.526975,0.266024,-0.628479,0.275344,-0.711876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.08465,-0.182106,-0.100476,-0.40396,-0.07551,-0.569995,-0.044799,-0.701608,-0.020091,-0.549987,0.001479,-0.759124,0.025086,-0.883136,0.049188,-0.9821,0.072022,-0.526296,0.116045,-0.748142,0.149815,-0.887175,0.179891,-1.0,0.153152,-0.462593,0.20161,-0.677354,0.230217,-0.813671,0.251409,-0.931819,0.222514,-0.360763,0.262723,-0.513706,0.279799,-0.619843,0.289342,-0.712397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.171912,0.034254,0.339092,-0.095445,0.438434,-0.23346,0.503211,-0.356423,0.407955,-0.383973,0.530249,-0.57533,0.60143,-0.704081,0.65287,-0.817608,0.345976,-0.474963,0.48384,-0.685881,0.56539,-0.832351,0.628157,-0.962892,0.267146,-0.537204,0.400266,-0.740194,0.484146,-0.877521,0.551191,-1.0,0.164947,-0.573603,0.265853,-0.741673,0.335546,-0.849685,0.398408,-0.943089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.183496,0.022289,0.356712,-0.108051,0.454736,-0.253688,0.511221,-0.381338,0.423312,-0.411205,0.543682,-0.590249,0.614204,-0.704238,0.669291,-0.806289,0.364987,-0.503092,0.500057,-0.710237,0.585435,-0.845889,0.655834,-0.966331,0.289004,-0.564502,0.422023,-0.766959,0.507622,-0.891511,0.580293,-1.0,0.189286,-0.598989,0.290424,-0.764365,0.359583,-0.864048,0.423524,-0.952573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.193145,0.014057,0.367022,-0.120208,0.46804,-0.262752,0.525035,-0.390822,0.431903,-0.412043,0.553027,-0.59187,0.622919,-0.705743,0.678343,-0.807384,0.374629,-0.502304,0.508559,-0.709281,0.59214,-0.843604,0.662217,-0.963608,0.299204,-0.563726,0.430085,-0.76704,0.512864,-0.890672,0.583672,-1.0,0.200245,-0.597866,0.299785,-0.763216,0.366938,-0.862424,0.429575,-0.952318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.191496,0.012295,0.364514,-0.123643,0.467025,-0.259131,0.526548,-0.377656,0.440951,-0.412819,0.561851,-0.591638,0.631404,-0.701461,0.686924,-0.79781,0.384198,-0.505,0.520167,-0.714522,0.604515,-0.844929,0.676408,-0.959096,0.308527,-0.56717,0.44112,-0.774647,0.526479,-0.895306,0.602254,-1.0,0.208605,-0.601003,0.309412,-0.769312,0.379221,-0.865377,0.447591,-0.951105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.195322,0.018383,0.37053,-0.118705,0.473534,-0.25577,0.53425,-0.372092,0.44466,-0.406233,0.567483,-0.586821,0.637689,-0.695855,0.693785,-0.790043,0.389074,-0.500776,0.525804,-0.711043,0.609951,-0.84084,0.681089,-0.954273,0.31461,-0.565564,0.447011,-0.773735,0.531781,-0.894623,0.606214,-1.0,0.215925,-0.602266,0.316431,-0.772999,0.386411,-0.871201,0.454908,-0.959567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.219109,-0.004188,0.415153,-0.158424,0.510559,-0.308816,0.575628,-0.443083,0.48815,-0.428515,0.615904,-0.620976,0.693079,-0.741962,0.755251,-0.840563,0.441311,-0.521351,0.583714,-0.72955,0.675653,-0.846617,0.757949,-0.948193,0.373747,-0.584706,0.520849,-0.784791,0.620717,-0.898709,0.709486,-1.0,0.282361,-0.61884,0.405069,-0.786739,0.487084,-0.896759,0.565189,-0.994281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.195226,0.002644,0.390177,-0.130957,0.484192,-0.278549,0.545498,-0.415541,0.476435,-0.416032,0.602035,-0.605593,0.673612,-0.733017,0.732651,-0.839533,0.427721,-0.51257,0.56893,-0.719637,0.65783,-0.841293,0.735895,-0.944729,0.358322,-0.575774,0.504156,-0.773781,0.601849,-0.89285,0.684971,-1.0,0.265078,-0.604077,0.387232,-0.760607,0.464344,-0.865553,0.53422,-0.962018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.147932,-0.064176,0.251886,-0.234855,0.295145,-0.392081,0.317795,-0.521692,0.212845,-0.466705,0.271795,-0.658567,0.304819,-0.781422,0.327345,-0.887526,0.136721,-0.507903,0.195179,-0.727528,0.235513,-0.876621,0.26942,-1.0,0.055446,-0.508836,0.104352,-0.726962,0.145834,-0.863272,0.183679,-0.975241,-0.036132,-0.472343,-0.007649,-0.628431,0.021706,-0.731695,0.047977,-0.819853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.147223,-0.079118,0.251424,-0.244954,0.289934,-0.403815,0.315473,-0.534248,0.21612,-0.484612,0.27089,-0.669869,0.301828,-0.786899,0.32509,-0.890621,0.142293,-0.526777,0.196266,-0.738897,0.233658,-0.879327,0.265154,-1.0,0.064942,-0.52817,0.111777,-0.738488,0.151331,-0.866114,0.186545,-0.973293,-0.021249,-0.489999,0.002982,-0.643198,0.029989,-0.741853,0.054768,-0.827786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.15172,-0.100797,0.244059,-0.272277,0.287354,-0.418138,0.305124,-0.550122,0.200306,-0.488988,0.251395,-0.669472,0.280744,-0.779956,0.305679,-0.883596,0.125703,-0.525431,0.176212,-0.731855,0.210133,-0.871773,0.242289,-1.0,0.046924,-0.522342,0.094333,-0.729464,0.129682,-0.859793,0.16128,-0.975289,-0.040025,-0.482686,-0.010273,-0.636519,0.017628,-0.738246,0.042424,-0.831009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.153098,-0.099496,0.247154,-0.270949,0.287653,-0.417436,0.312029,-0.546398,0.201941,-0.491165,0.252047,-0.669729,0.283674,-0.78072,0.309784,-0.884466,0.128305,-0.529206,0.178023,-0.734943,0.21279,-0.872908,0.244788,-1.0,0.049949,-0.527054,0.096706,-0.732926,0.132674,-0.861261,0.165262,-0.975483,-0.037007,-0.485581,-0.010405,-0.637591,0.016233,-0.736418,0.040543,-0.826023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.14003,-0.082113,0.244861,-0.259063,0.297516,-0.409084,0.326342,-0.54051,0.189483,-0.488356,0.239801,-0.673161,0.27046,-0.785952,0.296879,-0.891089,0.114123,-0.518385,0.162477,-0.726507,0.198113,-0.868398,0.231968,-1.0,0.033922,-0.506438,0.079706,-0.719048,0.118961,-0.855193,0.155744,-0.979112,-0.056289,-0.458191,-0.033266,-0.619757,-0.003185,-0.72324,0.027137,-0.812734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.141589,-0.087909,0.244546,-0.270213,0.293451,-0.419999,0.319636,-0.549673,0.191944,-0.505256,0.243112,-0.680514,0.274918,-0.789422,0.302211,-0.892606,0.117799,-0.53554,0.166777,-0.736841,0.201693,-0.872316,0.235573,-1.0,0.039277,-0.523709,0.084137,-0.726979,0.121136,-0.855213,0.156739,-0.973104,-0.047405,-0.472696,-0.026755,-0.629168,0.001035,-0.728864,0.030799,-0.818066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.132726,-0.073343,0.235098,-0.249357,0.277658,-0.411149,0.299754,-0.540825,0.183713,-0.479602,0.23457,-0.682166,0.260656,-0.799657,0.278839,-0.90016,0.101965,-0.514796,0.153229,-0.74066,0.184847,-0.885045,0.209682,-1.0,0.017188,-0.510359,0.06622,-0.724142,0.099965,-0.857113,0.131178,-0.963407,-0.07732,-0.469356,-0.049243,-0.639031,-0.021654,-0.746558,0.009723,-0.833634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.036979,-0.224838,0.028468,-0.48564,0.138789,-0.65357,0.222003,-0.77458,0.15025,-0.638206,0.295537,-0.816816,0.394191,-0.917259,0.475297,-1.0,0.221452,-0.57876,0.355728,-0.764364,0.445406,-0.881149,0.523045,-0.981861,0.265831,-0.493249,0.379452,-0.671512,0.454467,-0.779224,0.51837,-0.867006,0.288669,-0.380003,0.371768,-0.494757,0.418848,-0.564982,0.456667,-0.615669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.03262,-0.230579,0.042205,-0.490038,0.151812,-0.655151,0.244623,-0.769256,0.172884,-0.63166,0.321862,-0.805921,0.429745,-0.914543,0.521467,-1.0,0.246517,-0.571185,0.386499,-0.750935,0.485101,-0.869699,0.570438,-0.969882,0.291704,-0.473499,0.415105,-0.648189,0.496409,-0.758673,0.565636,-0.851704,0.315344,-0.346299,0.404039,-0.461958,0.459081,-0.532969,0.504663,-0.591346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.005883,-0.126912,0.080912,-0.283044,0.210459,-0.37174,0.321236,-0.443809,0.187328,-0.578589,0.348049,-0.778579,0.472519,-0.892978,0.5806,-0.991646,0.263805,-0.557367,0.417292,-0.757228,0.532288,-0.881834,0.637405,-1.0,0.315535,-0.502963,0.442136,-0.698019,0.543408,-0.81569,0.635321,-0.920742,0.344325,-0.43302,0.435541,-0.597744,0.501788,-0.697929,0.564062,-0.779632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.043231,-0.154647,0.186328,-0.365816,0.339263,-0.492707,0.466243,-0.577131,0.281254,-0.573527,0.428978,-0.74087,0.5475,-0.851071,0.6523,-0.946007,0.316102,-0.57454,0.470516,-0.753894,0.587879,-0.877502,0.698912,-0.998754,0.328997,-0.546731,0.463704,-0.745315,0.570598,-0.879425,0.669137,-1.0,0.316484,-0.498835,0.400851,-0.685156,0.464022,-0.794674,0.527142,-0.885257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.075576,-0.132648,0.236775,-0.34277,0.390882,-0.477168,0.515194,-0.569134,0.305952,-0.551319,0.459516,-0.717846,0.577946,-0.829496,0.678882,-0.927922,0.320149,-0.565795,0.476209,-0.744769,0.591669,-0.869914,0.700245,-0.992949,0.315585,-0.552994,0.45565,-0.752793,0.562441,-0.882228,0.659879,-1.0,0.288694,-0.522906,0.383047,-0.704973,0.45103,-0.811885,0.517506,-0.900618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.143687,-0.067531,0.322905,-0.268142,0.451953,-0.42014,0.558806,-0.537719,0.348903,-0.509707,0.498352,-0.671989,0.61618,-0.789376,0.716413,-0.893178,0.323658,-0.55866,0.476475,-0.731003,0.596885,-0.85734,0.713739,-0.981488,0.279936,-0.576994,0.424636,-0.76463,0.540385,-0.886909,0.646759,-1.0,0.215157,-0.574669,0.321213,-0.73822,0.405171,-0.833374,0.487464,-0.914603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,0.168613,-0.025728,0.34247,-0.214513,0.450745,-0.38192,0.544886,-0.507868,0.367307,-0.490911,0.510617,-0.655554,0.62415,-0.7752,0.719698,-0.884822,0.32718,-0.555098,0.47743,-0.736045,0.592963,-0.865858,0.70447,-0.993985,0.269995,-0.588492,0.418725,-0.771462,0.532928,-0.888919,0.635718,-1.0,0.192821,-0.599441,0.311459,-0.751168,0.401196,-0.833887,0.485723,-0.904445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
